Id,Name,Address,City,County,State,Status,Latitude,Longitude,Beds,Trauma,Helipad
104868506,Madonna Rehabilitation Hospital,5401 South St,Lincoln,Lancaster,Nebraska,Open,40.790183348,-96.6470106149999,146,Not Available,N
4468901,Mary Lanning Memorial Hospital,715 N St Joseph Ave,Hastings,Adams,Nebraska,Open,40.590913798,-98.3880658259999,161,Level Iii,Y
4968008,Memorial Community Hospital,810 North 22Nd St,Blair,Washington,Nebraska,Open,41.550586008,-96.146344023,25,Level Iv,Y
106668434,Memorial Hospital,300 North Columbia Ave,Seward,Seward,Nebraska,Open,40.910021725,-97.091434399,24,Not Available,Y
1068818,Memorial Hospital,1423 Seventh St,Aurora,Hamilton,Nebraska,Open,40.8712343390001,-98.010640625,14,Not Available,Y
3468025,Methodist Fremont Health,450 East 23Rd St,Fremont,Dodge,Nebraska,Open,41.452416478,-96.491765221,81,Not Available,Y
10068022,Methodist Women'S Hospital,707 North 190Th Plaza,Elkhorn,Douglas,Nebraska,Open,41.264639566,-96.212289057,137,Not Available,Y
8369336,Morrill County Community Hospital,1313 S Street,Bridgeport,Morrill,Nebraska,Open,41.6617642790001,-103.09228543,20,Level Iv,Y
5768198,Nebraska Medical Center,987400 Nebraska Medical Center,Omaha,Douglas,Nebraska,Open,41.255229001,-95.9786349829999,738,Level I,Y
2668144,Nebraska Orthopaedic Hospital,2808 South 143Rd Plz,Omaha,Douglas,Nebraska,Open,41.2328697720001,-96.135637117,24,Not Available,N
1968305,Nemaha County Hospital,2022 13Th St,Auburn,Nemaha,Nebraska,Open,40.391228889,-95.853325621,16,Level Iv,Y
6168746,Niobrara Valley Hospital,401 South 5Th Street,Lynch,Boyd,Nebraska,Open,42.8245735290001,-98.4684940829999,20,Not Available,Y
9768701,Norfolk Regional Center,1700 North Victory Rd,Norfolk,Madison,Nebraska,Open,42.0506979460001,-97.384269106,150,Not Available,N
3868045,Oakland Mercy Hospital,601 East Second St,Oakland,Burt,Nebraska,Open,41.834853545,-96.4591837139999,18,Level Iv,N
2269153,Ogallala Community Hospital,2601 North Spruce St,Ogallala,Keith,Nebraska,Open,41.151242014,-101.718718873,18,Level Iv,Y
8068420,Pawnee County Memorial Hospital,600 I St,Pawnee City,Pawnee,Nebraska,Open,40.108519433,-96.150040855,11,Level Iv,Y
5868047,Pender Community Hospital,100 Hospital Drive,Pender,Thurston,Nebraska,Open,42.10666503,-96.710940422,21,Not Available,Y
5369140,Perkins County Health Services,900 Lincoln Ave,Grant,Perkins,Nebraska,Open,40.8487945090001,-101.727019497,20,Level Iv,Y
768949,Phelps Memorial Health Center,1215 Tibbals St,Holdrege,Phelps,Nebraska,Open,40.4478890500001,-99.383070097,25,Level Iv,Y
106769154,Regional West Garden County Hospital,1100 West 2Nd St,Oshkosh,Garden,Nebraska,Open,41.412684825,-102.348334777,10,Not Available,Y
3069361,Regional West Medical Center,4021 Ave B,Scottsbluff,Scotts Bluff,Nebraska,Open,41.8866798510001,-103.664741265,166,Level Ii,Y
168714,Rock County Hospital,102 East South Street,Bassett,Rock,Nebraska,Open,42.5753837720001,-99.537091351,24,Not Available,Y
1768066,Saunders Medical Center,1760 County Rd J,Wahoo,Saunders,Nebraska,Open,41.1932757810001,-96.6355832679999,16,Level Iv,Y
106868502,Select Specialty Hospital - Lincoln,"2300 South 16Th Street, 7Th Floor",Lincoln,Lancaster,Nebraska,Open,40.789614423,-96.699156627,24,Not Available,Y
10168124,Select Specialty Hospital - Omaha (Central Campus),1870 South 75Th Street,Omaha,Douglas,Nebraska,Open,41.240845977,-96.030207371,52,Not Available,Y
10969162,Sidney Regional Medical Center,1000 Pole Creek Crossing,Sidney,Cheyenne,Nebraska,Open,41.136212141,-102.952119553,25,Not Available,Y
3368788,St Francis Memorial Hospital,430 North Monitor St,West Point,Cuming,Nebraska,Open,41.8434516830001,-96.706060038,25,Level Iv,Y
568370,Thayer County Health Services,120 Park Ave,Hebron,Thayer,Nebraska,Open,40.160639266,-97.593730433,19,Level Iv,Y
869022,Tri Valley Health System,1305 West Highway 34,Cambridge,Furnas,Nebraska,Open,40.2806050130001,-100.180359342,20,Level Iv,Y
2568862,Valley County Health System,2707 L Street,Ord,Valley,Nebraska,Open,41.6021114770001,-98.942805277,16,Level Iv,Y
5468359,Warren Memorial Hospital,905 Second St,Friend,Saline,Nebraska,Open,40.653456238,-97.281650268,19,Not Available,Y
8168970,Webster County Community Hospital,"621 N Franklin St, Po Box 465",Red Cloud,Webster,Nebraska,Open,40.091534257,-98.528054734,13,Not Available,Y
184168803,Chi Health St. Francis,2116 West Faidley Avenue,Grand Island,Hall,Nebraska,Open,40.924651027,-98.3638754,36,Not Available,N
11266212,Kpc Promise Hospital Of Overland Park,6509 W 103Rd St,Overland Park,Johnson,Kansas,Open,38.9398662350001,-94.6625132299999,56,Not Available,N
17766739,Mercy Specialty Hospital Of Southeast Kansas,1619 K 66,Galena,Cherokee,Kansas,Open,37.0781127980001,-94.622533156,36,Not Available,N
13266606,"University Health System, St. Francis Campus",1700 Sw 7Th Street,Topeka,Shawnee,Kansas,Open,39.0565991400001,-95.696217846,291,Not Available,Y
12666204,Adventhealth Shawnee Mission Medical Center,9100 W 74Th Street,Shawnee Mission,Johnson,Kansas,Open,38.9955427940001,-94.6926594769999,376,Not Available,Y
15567207,Amg Specialty Hospital-Wichita,8080 E Pawnee,Wichita,Sedgwick,Kansas,Open,37.6550877080001,-97.242694038,26,Not Available,N
7266502,Ascension Via Christi Hospital In Manhattan,1823 College Ave,Manhattan,Riley,Kansas,Open,39.20130921,-96.598930428,96,Not Available,Y
14967235,Ascension Via Christi Hospital Wichita St Teresa Inc,14800 West St Teresa,Wichita,Sedgwick,Kansas,Open,37.7257468810001,-97.5132104849999,68,Not Available,Y
14667214,Ascension Via Christi Hospitals Wichita Inc,929 North St Francis Street,Wichita,Sedgwick,Kansas,Open,37.6998994530001,-97.332278145,58,Level I,Y
4966002,Atchison Hospital,800 Ravin Hill Drive,Atchison,Atchison,Kansas,Open,39.5362350890001,-95.1284569009999,25,Not Available,Y
13867880,Bob Wilson Memorial Grant County Hospital,415 N Main Street,Ulysses,Grant,Kansas,Open,37.5846720370001,-101.358667172,26,Not Available,N
12967756,Cheyenne County Hospital,210 West 1St Street,St Francis,Cheyenne,Kansas,Open,39.7713532710001,-101.803224297,16,Level Iv,N
10566212,Children'S Mercy South,5808 W 110Th Street,Overland Park,Johnson,Kansas,Open,38.9298563250001,-94.652393132,45,Not Available,Y
2267701,Citizens Medical Center,100 E College Drive,Colby,Thomas,Kansas,Open,39.378719419,-101.044389188,88,Level Iv,Y
767432,Clay County Medical Center,617 Liberty,Clay Center,Clay,Kansas,Open,39.391700798,-97.123570657,25,Not Available,Y
1066901,Cloud County Health Center,1100 Highland Drive,Concordia,Cloud,Kansas,Open,39.5655372640001,-97.673492457,25,Not Available,Y
867337,Coffeyville Regional Medical Center,1400 W 4Th St,Coffeyville,Montgomery,Kansas,Open,37.0409936780001,-95.639427338,88,Not Available,Y
2467029,Comanche County Hospital,202 S Frisco Ave,Coldwater,Comanche,Kansas,Open,37.2680794130001,-99.332654648,12,Level Iv,N
9066508,Community Memorial Healthcare,708 N 18Th Street,Marysville,Marshall,Kansas,Open,39.848700131,-96.635439236,25,Level Iv,N
172366062,Cottonwood Springs Llc,13351 S Arapaho Dr,Olathe,Johnson,Kansas,Open,38.8857850000001,-94.7678099999999,72,Not Available,N
9867749,Decatur County Hospital,810 W Columbia Street,Oberlin,Decatur,Kansas,Open,39.8159208650001,-100.538341531,61,Not Available,N
6967547,Edwards County Hospital,620 West Eighth Street,Kinsley,Edwards,Kansas,Open,37.9212464240001,-99.4202221209999,22,Not Available,Y
3367439,Ellsworth County Medical Center,1604 Aylward Avenue,Ellsworth,Ellsworth,Kansas,Open,38.7427109720001,-98.219660483,25,Not Available,Y
176466604,Freedom Behavioral,1334 Sw Buchanan St,Topeka,Shawnee,Kansas,Open,39.0412190000001,-95.6926349999999,24,Not Available,N
4566743,Girard Medical Center,302 North Hospital Drive,Girard,Crawford,Kansas,Open,37.5146036630001,-94.857729814,35,Level Iv,Y
5367642,Graham County Hospital,304 West Prout Street,Hill City,Graham,Kansas,Open,39.3721226860001,-99.844606329,25,Not Available,N
13767879,Greeley County Hospital,506 3Rd Street,Tribune,Greeley,Kansas,Open,38.4703359490001,-101.749394946,50,Not Available,N
12167572,Grisell Memorial Hospital,210 South Vermont Avenue,Ransom,Ness,Kansas,Open,38.635988624,-99.931152411,46,Not Available,N
4866945,Hanover Hospital,205 S Hanover Street,Hanover,Washington,Kansas,Open,39.89110493,-96.875143807,25,Not Available,Y
1867601,Hays Medical Center,2220 Canterbury Drive,Hays,Ellis,Kansas,Open,38.880565501,-99.2960939499999,172,Level Iii,Y
1967449,Herington Municipal Hospital,100 E Helen Street,Herington,Dickinson,Kansas,Open,38.680102005,-96.942265079,25,Not Available,Y
5467063,Hillsboro Community Hospital,701 S Main Street,Hillsboro,Marion,Kansas,Open,38.3447802580001,-97.2048385429999,15,Not Available,N
2567502,Hutchinson Regional Medical Center Inc,1701 E 23Rd Avenue,Hutchinson,Reno,Kansas,Open,38.0776338650001,-97.892043845,213,Level Iii,Y
8866956,Jewell County Hospital,100 Crestvue Ave,Mankato,Jewell,Kansas,Open,39.786219681,-98.199830342,25,Not Available,N
6266211,Kansas City Orthopaedic Institute,3651 College Blvd,Leawood,Johnson,Kansas,Open,38.926686062,-94.62820229,25,Not Available,N
11367357,Labette Health,1902 South Us Hwy 59,Parsons,Labette,Kansas,Open,37.3210807340001,-95.2644563759999,55,Level Iii,Y
2867839,Lane County Hospital,"235 West Vine, Po Box 969",Dighton,Lane,Kansas,Open,38.4804680710001,-100.469153806,17,Not Available,N
7867550,Larned State Hospital,1301 Ks Highway 264,Larned,Pawnee,Kansas,Open,38.171490008,-99.15095108,613,Not Available,N
8667455,Lincoln County Hospital,624 N Second,Lincoln,Lincoln,Kansas,Open,39.045411836,-98.143890584,14,Not Available,N
6867456,Lindsborg Community Hospital,605 W Lincoln Street,Lindsborg,Mcpherson,Kansas,Open,38.572953978,-97.68353216,25,Level Iv,Y
7066502,Manhattan Surgical Hospital Llc,1829 College Avenue,Manhattan,Riley,Kansas,Open,39.202768028,-96.5990271759999,13,Not Available,Y
7667864,Meade District Hospital,510 E Carthage,Meade,Meade,Kansas,Open,37.286599617,-100.33408992,20,Not Available,N
1366030,Meadowbrook Rehabilitation Hospital,427 West Main Street,Gardner,Johnson,Kansas,Open,38.8099679250001,-94.937864105,54,Not Available,Y
9267104,Medicine Lodge Memorial Hospital,710 N Walnut Street,Medicine Lodge,Barber,Kansas,Open,37.289174637,-98.5772441669999,25,Not Available,N
167410,Memorial Hospital,511 Ne 10Th St,Abilene,Dickinson,Kansas,Open,38.9253529430001,-97.205967254,112,Not Available,Y
8267107,Mercy Hospital,218 E Pack St,Moundridge,Mcpherson,Kansas,Open,38.2052811360001,-97.516893114,21,Not Available,N
966725,Mercy Hospital Columbus,220 N Pennsylvania Avenue,Columbus,Cherokee,Kansas,Open,37.172567671,-94.84313905,18,Not Available,N
11166071,Miami County Medical Center,2100 Baptiste Drive,Paola,Miami,Kansas,Open,38.5693179310001,-94.849064702,18,Level Iv,Y
7967865,Minneola District Hospital,212 Main,Minneola,Clark,Kansas,Open,37.4415276280001,-100.013320208,54,Not Available,N
2766846,Morris County Hospital,600 N Washington St,Council Grove,Morris,Kansas,Open,38.6658171460001,-96.499643872,25,Not Available,N
10267356,Oswego Community Hospital,800 Barker Drive,Oswego,Labette,Kansas,Open,37.1598181850001,-95.1101764859999,12,Not Available,N
10966215,Overland Park Reg Med Ctr,10500 Quivira Road,Overland Park,Johnson,Kansas,Open,38.937464203,-94.726414012,276,Level Ii,Y
5567550,Pawnee Valley Community Hospital,923 Carroll Avenue,Larned,Pawnee,Kansas,Open,38.1843346410001,-99.1074824899999,25,Level Iv,Y
11467661,Phillips County Hospital,1150 State Street,Phillipsburg,Phillips,Kansas,Open,39.755329024,-99.313231789,25,Not Available,N
9167114,Prairie View Inc,"1901 E First Street, Po Box 467",Newton,Harvey,Kansas,Open,38.0402765640001,-97.3130789639999,38,Not Available,N
11767124,Pratt Regional Medical Center,200 Commodore St,Pratt,Pratt,Kansas,Open,37.6445001870001,-98.729283513,85,Level Iv,Y
3466112,Providence Medical Center,8929 Parallel Parkway,Kansas City,Wyandotte,Kansas,Open,39.1266564370001,-94.7867027409999,400,Level Iv,Y
1767730,Rawlins County Health Center,707 Grant St,Atwood,Rawlins,Kansas,Open,39.8138896040001,-101.038342587,24,Level Iv,Y
16866207,Rehabiliation Hospital Of Overland Park,5100 Indian Creek Parkway,Overland Park,Johnson,Kansas,Open,38.93545055,-94.644655375,45,Not Available,N
466935,Republic County Hospital,2420 G Street,Belleville,Republic,Kansas,Open,39.817248276,-97.637306243,63,Level Iv,N
12267663,Rooks County Health Center,1210 North Washington,Plainville,Rooks,Kansas,Open,39.2475649460001,-99.2964624419999,20,Level Iv,Y
4367548,Rush County Memorial Hospital,801 Locust St,La Crosse,Rush,Kansas,Open,38.5305423080001,-99.317027109,36,Not Available,N
11667665,Russell Regional Hospital,200 S Main Street,Russell,Russell,Kansas,Open,38.8827571160001,-98.859704575,46,Not Available,Y
12566534,Sabetha Community Hospital,14Th & Oregon,Sabetha,Nemaha,Kansas,Open,39.8989295380001,-95.8081223089999,25,Level Iv,Y
8166048,Saint John Hospital,3500 South 4Th Street,Leavenworth,Leavenworth,Kansas,Open,39.2826199790001,-94.903338844,76,Not Available,N
8066048,Saint Luke'S Cushing Hospital,711 Marshall Street,Leavenworth,Leavenworth,Kansas,Open,39.30731117,-94.918346317,54,Not Available,Y
11066213,Saint Luke'S South Hospital,12300 Metcalf Avenue,Overland Park,Johnson,Kansas,Open,38.90396961,-94.66903502,110,Not Available,Y
11867401,Salina Regional Health Center,400 South Santa Fe Avenue,Salina,Saline,Kansas,Open,38.8334336990001,-97.6100313479999,198,Level Iii,Y
12067401,Salina Surgical Hospital,401 South Santa Fe Avenue,Salina,Saline,Kansas,Open,38.833613346,-97.608446627,16,Not Available,Y
12767870,Satanta District Hospital,401 Cheyenne Ave,Satanta,Haskell,Kansas,Open,37.437092916,-100.986562879,13,Level Iv,Y
12367361,Sedan City Hospital,300 North Street,Sedan,Chautauqua,Kansas,Open,37.133882219,-96.189117916,25,Not Available,Y
8467901,Southwest Medical Center,315 West 15Th Street,Liberal,Seward,Kansas,Open,37.0566830760001,-100.926788287,101,Not Available,N
11566762,Via Christi Hospital Pittsburg Inc,1 Mt Carmel Way,Pittsburg,Crawford,Kansas,Open,37.3801585480001,-94.6846294969999,111,Level Iii,Y
15367214,Wesley Medical Center,550 N Hillside St,Wichita,Sedgwick,Kansas,Open,37.6949930320001,-97.297903461,595,Level I,Y
15467212,Wesley Rehabilitation Hospital,8338 West 13Th Street,Wichita,Sedgwick,Kansas,Open,37.709581837,-97.438822769,65,Not Available,N
14767220,Wesley Woodlawn Hospital,2610 North Woodlawn,Wichita,Sedgwick,Kansas,Open,37.7312246490001,-97.260581969,82,Not Available,N
3067801,Western Plains Medical Complex,3001 Avenue A,Dodge City,Ford,Kansas,Open,37.786276253,-100.017405482,99,Not Available,Y
8367861,Wichita County Health Center,211 E Earl Street,Leoti,Wichita,Kansas,Open,38.475344482,-101.355078305,37,Not Available,N
5059405,Benefis Health Care (East Campus),1101 26Th St S,Great Falls,Cascade,Montana,Open,47.491601164,-111.260967555,332,Rtc,Y
1759725,Barrett Hospital & Healthcare,600 Hwy 91 South,Dillon,Beaverhead,Montana,Open,45.206883582,-112.642600512,25,Trf,N
3259068,Beartooth Billings Clinic,2525 N Broadway,Red Lodge,Carbon,Montana,Open,45.2122706960001,-109.243881037,10,Trf,Y
859034,Big Horn County Memorial Hospital,17 N Miles,Hardin,Big Horn,Montana,Open,45.728916719,-107.616532733,61,Trf,N
1359520,Big Sandy Medical Center,166 Montana Avenue East,Big Sandy,Chouteau,Montana,Open,48.1787907300001,-110.108756503,30,Not Available,Y
6859716,Bozeman Health Big Sky Medical Center,334 Town Center Avenue,Big Sky,Gallatin,Montana,Open,45.2603821270001,-111.300931219,4,Not Available,Y
2659457,Central Montana Medical Center,408 Wendell Ave,Lewistown,Fergus,Montana,Open,47.058594214,-109.44395402,90,Cth,Y
3059859,Clark Fork Valley Hospital,10 Kruger Rd,Plains,Sanders,Montana,Open,47.468472665,-114.88818837,44,Cth,Y
159711,Community Hospital Of Anaconda,401 W Pennsylvania Ave,Anaconda,Deer Lodge,Montana,Open,46.132692176,-112.956928711,87,Cth,Y
6059804,Community Medical Center Inc,2827 Fort Missoula Rd,Missoula,Missoula,Montana,Open,46.847378362,-114.047879538,151,Cth,Y
659324,Dahl Memorial Healthcare Association,215 Sandy Street,Ekalaka,Carter,Montana,Open,45.887995506,-104.548493764,31,Not Available,N
3559263,Daniels Memorial Hospital,105 5Th Avenue East,Scobey,Daniels,Montana,Open,48.7882463920001,-105.418244,54,Not Available,N
4459722,Deer Lodge Medical Center,1100 Hollenback Lane,Deer Lodge,Powell,Montana,Open,46.4132780580001,-112.726830996,16,Trf,Y
259313,Fallon Medical Complex Hospital,202 S 4Th St W,Baker,Fallon,Montana,Open,46.3659592400001,-104.281203374,40,Not Available,N
2559337,Garfield County Health Center,332 Leavitt Avenue,Jordan,Garfield,Montana,Open,47.318873012,-106.911255282,24,Not Available,N
2459330,Glendive Medical Center,202 Prospect Dr,Glendive,Dawson,Montana,Open,47.1174251570001,-104.703833618,96,Not Available,N
4559858,Granite County Medical Center,310 Sansome,Philipsburg,Granite,Montana,Open,46.3300722120001,-113.294163927,9,Not Available,Y
5959901,Health Center Northwest,320 Sunnyview Ln,Kalispell,Flathead,Montana,Open,48.2151668340001,-114.323273279,28,Not Available,N
4259522,Liberty Medical Center,315 W Madison Ave,Chester,Liberty,Montana,Open,48.5100721690001,-110.972042078,25,Trf,N
7059047,Livingston Healthcare,320 Alpenglow Lane,Livingston,Park,Montana,Open,45.6751528780001,-110.52679027,25,Cth,Y
1959729,Madison Valley Medical Center,305 N Main St,Ennis,Madison,Montana,Open,45.3517472170001,-111.732019001,10,Trf,Y
3659474,Marias Medical Center,640 Park Ave,Shelby,Toole,Montana,Open,48.509521459,-111.849615135,25,Trf,Y
1459215,Mccone County Health Center,605 Sullivan Ave,Circle,Mccone,Montana,Open,47.418848708,-105.580727241,25,Not Available,N
1859872,Mineral Community Hospital,1208 6Th Ave E,Superior,Mineral,Montana,Open,47.185267222,-114.876648226,25,Trf,Y
2159442,Missouri River Medical Center,1501 St Charles St,Fort Benton,Chouteau,Montana,Open,47.820404468,-110.672275718,52,Not Available,N
3959645,Mountainview Medical Center,16 W Main,White Sulphur,Meagher,Montana,Open,46.547875967,-110.904416859,25,Trf,Y
4059937,North Valley Hospital,1600 Hospital Way,Whitefish,Flathead,Montana,Open,48.3802769550001,-114.331343824,25,Cth,Y
4159201,Northeast Montana Health Services Trinity Hospital,315 Knapp Street,Wolf Point,Roosevelt,Montana,Open,48.1013488680001,-105.641908358,22,Trf,N
1159538,Phillips County Hospital,311 S 8Th Ave E,Malta,Phillips,Montana,Open,48.3578659940001,-107.859436292,6,Not Available,N
359011,Pioneer Medical Center - Cah,301 West 7Th Avenue,Big Timber,Sweet Grass,Montana,Open,45.8282454600001,-109.95207155,50,Trf,N
1559425,Pondera Medical Center,805 Sunset Blvd,Conrad,Pondera,Montana,Open,48.174487437,-111.958925205,79,Trf,Y
2259349,Prairie Community Hospital,312 S Adams,Terry,Prairie,Montana,Open,46.79113406,-105.315595935,22,Trf,N
1659218,Roosevelt Medical Center,818 2Nd Ave E,Culbertson,Roosevelt,Montana,Open,48.1514500960001,-104.514610409,25,Trf,N
2059327,Rosebud Health Care Center Hospital,383 N 17Th Ave,Forsyth,Rosebud,Montana,Open,46.2716893080001,-106.670366203,55,Not Available,Y
1259254,Sheridan Memorial Hospital,440 W Laurel Ave,Plentywood,Sheridan,Montana,Open,48.7791842870001,-104.563276994,97,Trf,N
5259604,Shodair Childrens Hospital,2755 Colonial Dr,Helena,Lewis And Clark,Montana,Open,46.5824289720001,-111.988892825,20,Not Available,N
3859270,Sidney Health Center,216 14Th Ave Sw,Sidney,Richland,Montana,Open,47.715088961,-104.173150842,118,Not Available,Y
3359864,St Luke Community Hospital - Cah,107 6Th Ave Sw,Ronan,Lake,Montana,Open,47.528676483,-114.107044691,105,Trf,Y
6959860,Providence St Joseph Medical Center,6 13Th Avenue E,Polson,Lake,Montana,Open,47.6821715070001,-114.162704924,22,Trf,Y
5859601,St Peters Hospital,2475 E Broadway St,Helena,Lewis And Clark,Montana,Open,46.582670035,-111.997438377,123,Ath,Y
4359019,Stillwater Hospital Association Inc,710 North 11Th St,Columbus,Stillwater,Montana,Open,45.6431276820001,-109.259145807,23,Trf,N
4707960,Goryeb Childrens Center,100 Madison Avenue,Morristown,Morris,New Jersey,Open,40.7889371730001,-74.466203346,657,Not Available,Y
959036,Wheatland Memorial Healthcare,530 3Rd St Nw,Harlowton,Wheatland,Montana,Open,46.437328597,-109.841079313,25,Trf,Y
6838635,Alliance Healthcare System,1430 Highway 4 East,Holly Springs,Marshall,Mississippi,Open,34.7870988670001,-89.4166594759999,40,Level Iv,Y
8738829,Baptist Memorial Hospital-Booneville,100 Hospital Street,Booneville,Prentiss,Mississippi,Open,34.65778485,-88.56613194,114,Level Iv,Y
4938916,Baptist Memorial Hospital - Calhoun,140 Burke,Calhoun City,Calhoun,Mississippi,Open,33.8708531980001,-89.318373289,25,Level Iv,N
238671,Baptist Memorial Hospital - Desoto,7601 Southcrest Parkway,Southaven,Desoto,Mississippi,Open,34.9698647450001,-89.998165681,339,Level Iii,Y
6339705,Baptist Memorial Hospital - Golden Triangle,2520 5Th Street North,Columbus,Lowndes,Mississippi,Open,33.525284909,-88.4278237939999,315,Level Iii,Y
10438652,Baptist Memorial Hospital - Union County,200 Highway 30 West,New Albany,Union,Mississippi,Open,34.497832214,-89.0280674319999,153,Level Iv,Y
8439652,Beacham Memorial Hospital,205 North Cherry Street,Magnolia,Pike,Mississippi,Open,31.1458664,-90.45959046,37,Not Available,N
1738732,Bolivar Medical Center,901 E. Sunflower Road,Cleveland,Bolivar,Mississippi,Open,33.7489106210001,-90.708414472,165,Level Iv,Y
8939232,Brentwood Behavioral Healthcare,3531 Lakeland Drive,Jackson,Rankin,Mississippi,Open,32.3315968580001,-90.1002300439999,107,Not Available,N
2039150,Claiborne County Hospital,123 Mccomb Avenue,Port Gibson,Claiborne,Mississippi,Open,31.9463108350001,-90.984710943,32,Level Iv,Y
10938701,Delta Regional Medical Center - West Campus,300 South Washington Avenue,Greenville,Washington,Mississippi,Open,33.403487049,-91.05056502,97,Not Available,N
2739452,George Regional Hospital,859 Winter Street,Lucedale,George,Mississippi,Open,30.9219244660001,-88.593938371,48,Level Iv,Y
3439095,Holmes County Hospital & Clinics,239 Bowling Green Road,Lexington,Holmes,Mississippi,Open,33.1116895540001,-90.030731311,25,Level Iv,N
3839474,Jefferson Davis Community Hospital,1102 Rose Street,Prentiss,Jefferson Davis,Mississippi,Open,31.594638194,-89.872264903,35,Level Iv,Y
171539328,John C Stennis Memorial Hospital,14365 Highway 16 West,Dekalb,Kemper,Mississippi,Open,32.7778222860001,-88.679621971,25,Level Iv,Y
6239601,King'S Daughters Medical Center,427 Highway 51 North,Brookhaven,Lincoln,Mississippi,Open,31.5891630880001,-90.457817963,99,Level Iv,Y
7439365,Laird Hospital,25117 Highway 15,Union,Newton,Mississippi,Open,32.5758748550001,-89.103760334,25,Level Iv,Y
10639111,Magee General Hospital,300 S. E. Third Avenue,Magee,Simpson,Mississippi,Open,31.871180167,-89.729021857,64,Level Iv,Y
639204,Merit Health Central,1850 Chadwick Drive,Jackson,Hinds,Mississippi,Open,32.287768532,-90.25451918,319,Level Iii,Y
4339121,Merit Health Natchez,54 Seargent Prentiss Drive,Natchez,Adams,Mississippi,Open,31.527489847,-91.3917923019999,179,Level Iv,Y
5739296,Merit Health River Oaks,1030 River Oaks Drive,Flowood,Rankin,Mississippi,Open,32.325337457,-90.1054108989999,160,Level Iii,Y
8039183,Merit Health River Region,2100 Highway 61 North,Vicksburg,Warren,Mississippi,Open,32.374372759,-90.824527328,361,Level Iv,Y
6139232,Merit Health Women'S Hospital,1026 North Flowood Drive,Flowood,Rankin,Mississippi,Open,32.3296511880001,-90.101334176,109,Not Available,N
12638654,Methodist Health Care - Olive Branch Hospital,4250 Bethel Road,Olive Branch,Desoto,Mississippi,Open,34.92264456,-89.792027019,67,Level Iv,Y
739202,Ms Baptist Medical Center,1225 North State Street,Jackson,Hinds,Mississippi,Open,32.314756398,-90.179445589,638,Level Iv,Y
3239216,Ms Methodist Rehabilitation Center,1350 East Woodrow Wilson Drive,Jackson,Hinds,Mississippi,Open,32.3283532090001,-90.172238391,124,Not Available,Y
7339350,Neshoba County General Hospital,1001 Holland Avenue,Philadelphia,Neshoba,Mississippi,Open,32.7569607070001,-89.106260962,48,Level Iv,Y
6938821,North Mississippi Health Gilmore Memorial,1105 Earl Frye Boulevard,Amory,Monroe,Mississippi,Open,33.9777292530001,-88.476604472,95,Level Iv,Y
5438801,North Ms Medical Center,830 South Gloster,Tupelo,Lee,Mississippi,Open,34.2419593390001,-88.716448112,650,Level Ii,Y
5538804,North Ms State Hospital,1937 Briar Ridge Road,Tupelo,Lee,Mississippi,Open,34.2376065660001,-88.671827508,50,Not Available,N
10138668,North Oak Regional Medical Center,401 Getwell Drive,Senatobia,Tate,Mississippi,Open,34.624619728,-89.95627268,76,Not Available,N
9738771,North Sunflower Medical Center,840 North Oak Avenue,Ruleville,Sunflower,Mississippi,Open,33.734435401,-90.545454551,35,Level Iv,Y
2338614,Northwest Mississippi Regional Medical Center,1970 Hospital Drive,Clarksdale,Coahoma,Mississippi,Open,34.195960321,-90.5522162789999,181,Level Iv,Y
7639341,Noxubee General Critical Access Hospital,78 Hospital Road,Macon,Noxubee,Mississippi,Open,33.122232797,-88.558605384,25,Level Iv,Y
9539193,Oak Circle Center - Mississippi State Hospital,3550 Highway 468 West,Whitfield,Rankin,Mississippi,Open,32.241392304,-90.069750055,60,Not Available,N
3539564,Ocean Springs Hospital,3109 Bienville Boulevard,Ocean Springs,Jackson,Mississippi,Open,30.4141352180001,-88.780714438,136,Level Iii,Y
7839759,Och Regional Medical Center,400 Hospital Road,Starkville,Oktibbeha,Mississippi,Open,33.4761738610001,-88.8206054409999,96,Level Iii,Y
2939521,Ochsner Medical Center Hancock,149 Drinkwater Boulevard,Bay St. Louis,Hancock,Mississippi,Open,30.316774486,-89.3543379549999,102,Level Iv,N
338654,Parkwood Behavioral Health System,8135 Goodman Road,Olive Branch,Desoto,Mississippi,Open,34.9609824360001,-89.845680295,108,Not Available,N
9339153,Patients Choice Medical Center,327 Magnolia Drive,Raleigh,Smith,Mississippi,Open,32.000139872,-89.5194872449999,29,Not Available,N
8239470,Pearl River County Hospital,305 West Moody Street,Poplarville,Pearl River,Mississippi,Open,30.856540098,-89.542010632,24,Level Iv,Y
14066547,Wamego Health Center,711 Genn Drive,Wamego,Pottawatomie,Kansas,Open,39.2048334180001,-96.319057806,18,Not Available,Y
183043232,Mount Carmel Behavioral Healthcare Llc,4646 Hilton Corporate Drive,Columbus,Franklin,Ohio,Open,39.935747856,-82.870380465,80,Not Available,N
193114203,John R. Oishei Children'S Hospital,818 Ellicott Street,Buffalo,Erie,New York,Open,42.900921919,-78.867491705,185,Level I Pediatric,N
188444236,Assurance Health Hudson Llc,6260 Hudson Crossing Pkwy,Hudson,Summit,Ohio,Open,41.236341451,-81.4879654699999,23,Not Available,N
